sim,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
30814243
85,999,54.04424020485395,1018,138,14.232091847945506,0.1031311003474312
90,999,37.76350996761564,181,63,17.3430386447856,0.27528632769500955
40,999,1.1384961984512674,77,39,14.639506172839505,0.37537195314973093
50,999,15.437147233862747,70,28,8.361774744027304,0.2986348122866894
95,999,24.959523551260617,676,150,19.877163984341017,0.13251442656227344
5,999,5.381862775648235,217,95,26.892632781267846,0.28308034506597735
80,999,74.610362202635,322,73,18.158318739054295,0.24874409231581227
115,999,52.06170951606908,3202,252,16.769552857895235,0.06654584467418743
55,999,12.89115181121718,377,123,23.44202539996701,0.19058557235745538
10,999,27.693479612165824,1198,256,21.965166819712277,0.08580143288950108
110,999,91.58951996837713,3953,439,23.85640699163831,0.054342612737217105
75,999,12.925212056576129,583,99,14.234996021275704,0.14378783859874447
120,999,81.94830043513689,4810,239,16.07506388726382,0.0672596815366687
96,999,38.18841625843634,372,104,23.17989949748744,0.2228836490143023
0,999,54.11040174366096,1927,252,19.30596700651447,0.07661098018458123
71,999,94.67185997740265,2200,225,16.788184448036407,0.07461415310238403
25,999,53.8256438386053,2275,197,15.459271605270153,0.07847345992522921
65,999,75.05987677282363,3339,333,22.015471561749006,0.06611252721245948
60,999,72.27759308386268,2407,528,42.34164041774159,0.08019250079117725
116,999,36.210912596661,428,107,16.930129390018486,0.15822550831792978
105,999,82.05179531770915,5573,204,13.720906777193795,0.06725934694702841
100,999,62.85106851908931,2971,299,20.718095506343225,0.06929128931887366
91,999,84.52505237725923,1830,334,29.51664933279275,0.08837320159518787
76,999,7.489088758690888,100,43,13.66120218579235,0.3177023764137756
35,999,59.756922985894626,3383,233,17.519749864139794,0.07519205950274589
121,999,30.6583083396477,986,200,21.711465451784356,0.10855732725892178
97,999,1.9557625796546982,96,63,30.11764705882353,0.47805788982259567
117,999,88.23856635689269,421,74,17.040765311027787,0.23028061231118632
15,999,80.7336157184874,5022,299,17.113205549946258,0.05723480117038882
66,999,34.06863236148014,1010,165,16.82944534266011,0.10199663844036432
30,999,94.14646243072815,4890,187,13.0231258639113,0.0696423842989909
11,999,71.39988389402241,3300,260,19.533632286995516,0.07512935494998275
26,999,27.0699625025173,399,164,40.58144277338772,0.24744782178894953
72,999,92.93170407096689,2393,150,14.953945667586742,0.09969297111724496
92,999,36.031648590391114,1349,183,17.513410772887813,0.09570169821250171
81,999,40.41562736966871,2461,184,14.316155109855693,0.07780519081443311
45,999,89.60595513321834,5768,376,20.22821093387097,0.05379843333476322
111,999,91.26351389743827,5139,352,19.048283338418297,0.054114441302324706
20,999,87.46117333869769,6829,332,16.0473241350026,0.04833531365964639
36,999,8.856474244261554,94,53,19.81165919282511,0.37380489043066245
41,999,99.29361194505537,3110,326,22.854570630573576,0.07010604487906005
98,999,12.401709075134866,143,66,20.186574531095758,0.30585718986508725
51,999,83.06899900408459,3183,245,17.100858293034914,0.06979942160422414
86,999,76.34777595804016,4353,284,19.12009715135046,0.06732428574419176
101,999,61.866075037963576,3815,390,23.200602243508506,0.05948872370130386
122,999,98.25011007247689,826,146,16.11193501157134,0.11035571925733795
77,999,68.35078378345725,1190,122,16.110352673492606,0.1320520710942017
56,999,76.14405171312404,2793,554,36.226909019983005,0.06539153252704513
6,999,80.73794481972058,5259,248,16.77678335829492,0.06764831999312468
61,999,63.10194862206061,1873,202,20.399301053072282,0.10098663887659545
1,999,82.69036109009244,6318,231,13.144850087858183,0.05690411293445101
106,999,63.38930995435044,3472,353,18.373954395805388,0.05205086231106342
31,999,53.99078453538696,2527,197,15.553060692635002,0.07894954666312184
27,999,5.124429667493619,57,28,14.835616438356166,0.5298434442270059
102,999,26.96564520041701,90,44,21.657754010695186,0.4922216820612542
46,999,16.18961185003318,558,114,16.677236207820034,0.14629154568263186
21,999,30.568283645925085,350,126,22.22423802612482,0.1763828414771811
78,999,66.98323135223526,196,46,12.257817485641352,0.26647429316611637
57,999,9.067960539360394,216,77,18.60287081339713,0.24159572484931335
67,999,30.033262013567935,1604,152,13.767945630652322,0.09057858967534423
118,999,56.36401151516724,1054,127,16.00005761032377,0.12598470559310054
42,999,50.929393168452016,396,85,18.646373365041615,0.2193690984122543
37,999,62.31386262357032,2514,229,17.58482187573036,0.07678961517786183
2,999,4.82437043823337,173,66,16.581163434903047,0.25122974901368256
112,999,27.38304303534642,520,105,14.498659517426274,0.13808247159453593
93,999,66.32997912484005,3642,523,26.046263750505638,0.049801651530603515
107,999,73.86918962991611,207,68,21.80610687022901,0.3206780422092501
73,999,21.36297513716007,1183,302,24.61332418790341,0.08150107346987884
12,999,64.53871591312665,1668,158,17.780970397259573,0.11253778732442768
52,999,62.217548697036584,889,123,15.590953029137324,0.12675571568404329
123,999,62.919874185324744,499,100,17.173667149458588,0.17173667149458588
99,999,40.841980539941545,1516,148,14.283931434822062,0.0965130502352842
103,999,53.120700556422676,1396,165,18.370845195226334,0.11133845572864445
79,999,4.854946218922268,144,49,12.815822002472189,0.26154738780555487
7,999,24.47728486158829,542,127,17.010075275043427,0.13393760059089313
62,999,19.931831662504568,394,86,13.51994426058178,0.1572086541928114
82,999,66.37454532627902,3925,494,25.538855448151015,0.051698087951722704
28,999,48.089497390880744,188,57,21.630354957160343,0.3794799115291288
3,999,30.196303603762065,1051,239,18.546332208398397,0.07759971635313137
68,999,49.46363122650268,266,61,9.854596100278554,0.16155075574227137
87,999,85.19247048995173,5317,890,38.102392174251754,0.04281167660028287
113,999,31.807015431350656,1281,167,15.637880592747889,0.09364000354938856
104,999,60.50262729621652,596,204,35.00354749704375,0.17158601714237132
43,999,80.91338290374065,1486,134,15.046306895611885,0.11228587235531257
125,999,4.0177613975854705,184,109,28.546374367622263,0.2618933428222226
108,999,59.97892989486589,3422,369,20.991531743413976,0.05688761990085088
32,999,73.57909262556016,4972,1078,48.8723034098817,0.04533608850638377
119,999,37.73161788731559,1530,119,13.585398409842725,0.11416301184741785
94,999,70.73007501182373,4710,400,21.255734538304996,0.05313933634576249
22,999,52.77518991813671,3057,168,13.572498740093213,0.08078868297674531
8,999,39.293957663534094,195,61,19.253164556962023,0.31562564847478725
13,999,22.074996091653198,685,152,18.589794382156015,0.12230127882997378
63,999,14.666070099693208,62,38,18.84313725490196,0.49587203302373584
74,999,41.90052346468764,1574,221,19.347119184094208,0.08754352571988329
4,999,19.113411092356607,486,150,19.80181086519115,0.13201207243460766
