sim,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
19041076
39,999,42.54878657398047,750,133,18.284358340917954,0.1374763785031425
52,999,51.0741358903392,603,93,14.146558767459052,0.1521135351339683
104,999,44.8201705461338,154,88,20.4448275862069,0.2323275862068966
117,999,70.0385154540135,378,80,13.615780445969127,0.1701972555746141
0,999,44.299923424669444,2174,341,24.059151717537823,0.07055469711887924
65,999,90.13515987142127,2785,234,17.249203281612427,0.07371454393851465
13,999,36.482916559083264,1029,195,20.204961358648983,0.10361518645461017
26,999,75.86234602906138,2857,285,21.948616388223375,0.07701268908148552
40,999,70.39929963436853,2866,345,19.988406953880894,0.05793741146052433
78,999,82.36827727721251,3133,280,16.541632611102592,0.0590772593253664
1,999,63.48917179348316,475,83,13.938654475813925,0.16793559609414369
105,999,55.26125026347315,2773,204,16.0910213297564,0.07887755553802157
92,999,95.44363339914725,3014,272,18.343832413199845,0.06744056034264649
118,999,89.03399610971152,4069,208,13.972787399076234,0.06717686249555882
53,999,50.26167555783385,2872,319,21.242953683863526,0.06659233129737782
66,999,97.0368658853493,2264,241,20.077934897567474,0.08331093318492727
106,999,45.409286213421595,315,70,16.221186856302108,0.2317312408043158
14,999,42.40158324570017,809,272,31.732412121212125,0.11666327985739752
27,999,11.70321124248798,437,102,15.896861733122451,0.15585158561884757
41,999,21.79041585667148,946,251,29.2628343470015,0.11658499739841235
93,999,26.768167312745867,342,80,10.417171357320983,0.13021464196651228
119,999,6.936862222466232,75,35,16.304347826086953,0.4658385093167701
79,999,27.606368815591356,1040,119,13.565444238197962,0.11399532973275599
2,999,92.2323533774006,1549,271,20.509979741338782,0.07568258207136082
54,999,5.642689922165625,109,55,20.30940170940171,0.36926184926184924
42,999,1.3813708849802475,76,49,23.867768595041326,0.4870973182661495
3,999,21.084757711724446,228,71,16.164179104477615,0.22766449442926218
80,999,32.35440386962554,527,201,35.59259259259259,0.1770775750875253
15,999,40.62141875599811,1326,529,52.602046311254725,0.09943676051276885
120,999,58.311481657514506,1476,329,31.1929211649151,0.09481131053165684
28,999,58.27495191946558,2225,308,19.78738243981598,0.06424474818122071
55,999,15.440281202364776,103,59,30.750724637681166,0.5211987226725622
67,999,83.99904353053164,4223,295,16.48814775024986,0.05589202627203342
107,999,69.68830523823057,2848,265,17.938887807639908,0.06769391625524494
43,999,52.42573143826766,1022,179,18.93415995939381,0.10577742994074754
81,999,47.08137165594796,1329,177,16.57617335973647,0.09365069694766366
4,999,55.7368837498227,886,162,17.326535116761573,0.10695392047383687
94,999,91.5919599209484,5775,396,20.065583446294138,0.05067066526841954
56,999,42.04830747328639,742,201,25.10322815976655,0.12489168238689827
68,999,16.719130249991334,302,98,18.54493696624644,0.18923405067598406
108,999,41.49920772963467,1106,134,15.853240020736132,0.1183077613487771
29,999,93.4108808920502,1434,184,17.984572328144132,0.0977422409138268
82,999,30.285764892017077,243,63,14.765941485371345,0.23438002357732293
