sim,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
7557557554
100,999,73.58833689111869,948,443,48.32261533498225,0.10908039579002765
225,999,52.94586330630369,754,305,48.203832457181626,0.1580453523186283
50,999,52.30533500007853,1057,429,43.79479440241464,0.10208576783779635
150,999,81.79444048781028,1753,561,45.29455376225219,0.08073895501292726
75,999,50.73932124582194,1071,490,47.03107958505883,0.09598179507154864
0,999,77.87386980786918,428,238,61.63660834454916,0.25897734598550065
25,999,90.10234377229409,933,421,50.20410634984715,0.11924965878823551
200,999,84.1008150733793,461,194,44.35838029638906,0.2286514448267477
126,999,52.68655600947131,501,266,54.013557133634606,0.20305848546479174
101,999,65.14624305427509,681,339,46.01260045639448,0.13573038482712235
51,999,78.18436984812921,1257,499,57.076509048874755,0.11438178166107166
175,999,81.84095400749058,1943,566,52.501828751025634,0.09275941475446225
151,999,66.92063547151533,832,401,43.34527238572322,0.10809294859282599
76,999,58.54041395185656,116,83,49.83703703703705,0.6004462293618922
226,999,54.231202450040385,997,468,43.99243195397212,0.09400092297857292
127,999,53.102320601283076,954,451,50.00637362637364,0.11087887722034066
1,999,65.86036757010726,1238,562,49.57125299178472,0.08820507649783757
26,999,62.47080572089789,1282,482,45.154239243914496,0.09368099428198028
102,999,90.92972644031077,1057,431,47.05989638178678,0.10918769462131503
201,999,78.77889882834121,1986,563,42.966034118390375,0.07631622401135058
227,999,59.58229443383461,120,91,31.441048034934507,0.3455060223619177
152,999,95.33963240017242,747,300,39.561077632045375,0.13187025877348457
52,999,61.51618940324166,531,224,43.225663038479226,0.19297170999321084
77,999,50.40135237144651,1518,551,49.563881958186364,0.08995259883518396
176,999,52.80091114061786,518,263,41.89943785134291,0.1593134519062468
202,999,74.87486039822737,413,227,46.33767997826678,0.20413074880293736
128,999,68.10726459983778,1372,554,54.998655992520305,0.09927555233306914
228,999,69.66870805468456,1611,543,56.125970459116374,0.10336274486025115
27,999,66.36368367236636,1621,591,50.999378918153056,0.0862933653437446
103,999,67.28735147573697,1288,508,53.17469068530034,0.10467458796318965
153,999,95.59327565516631,2282,713,52.282277820167856,0.07332717786839811
78,999,58.57665784337851,1021,392,46.07881359678203,0.11754799386934191
203,999,65.57968618570274,728,354,52.5360824742268,0.14840701263905876
2,999,92.8362862503726,1464,580,47.59072741806555,0.08205297830700957
177,999,70.02664666605034,1061,404,39.04550657278623,0.09664729349699562
104,999,95.68535647032701,237,126,48.13110539845759,0.38199289998775865
53,999,90.57018729951226,1810,713,51.56127042085052,0.0723159472943205
28,999,97.20163845588998,1669,705,47.236116057044995,0.0670015830596383
154,999,75.81716945858487,1123,498,47.59875448197774,0.09557982827706374
79,999,52.924506688354064,958,401,47.875013041210224,0.11938905995314271
229,999,85.79310608972283,1904,588,52.90895822995417,0.0899812214795139
3,999,73.12545343077996,73,55,28.195767195767196,0.5126503126503127
204,999,59.97531134420497,646,300,50.83020706455541,0.16943402354851803
105,999,79.82445782644636,1481,536,56.41505697162993,0.10525197196199614
29,999,63.01632746910639,311,152,46.07956169604574,0.30315501115819565
129,999,94.55112736696854,3147,904,54.24881271260251,0.06000974857588773
155,999,86.6452158955321,867,377,53.35289942508341,0.14151962712223715
54,999,97.99069232315144,3127,850,48.51249013936366,0.05707351781101608
80,999,50.46261136792865,448,225,48.24615384615385,0.21442735042735045
178,999,89.80988852400398,1971,782,46.960906618313686,0.060052310253598064
106,999,80.31628312551183,605,231,44.5015197568389,0.19264727167462728
205,999,50.8143208296798,873,350,40.65772205921579,0.11616492016918797
156,999,83.13164883532919,318,164,63.680100755667496,0.3882932972906555
30,999,66.39162422389688,1401,535,47.718401283640866,0.0891932734273661
4,999,81.59886047795037,849,309,51.218716691537,0.16575636469753074
130,999,54.43815256635793,743,348,57.72759594269581,0.16588389638705692
230,999,70.18698766508027,1418,507,44.9665444136327,0.08869140909986725
107,999,52.33823152685251,470,263,75.91065292096224,0.28863366129643436
81,999,57.77330899308309,1323,476,52.15366049879324,0.10956651365292698
55,999,70.68836910604419,1958,690,47.605473600556294,0.06899344000080622
206,999,62.06983819136743,946,397,54.60800585794484,0.13755165203512554
31,999,55.81236799388682,748,329,51.12426900584796,0.15539291491139196
179,999,64.14263035530547,154,89,34.87647058823529,0.3918704560475876
108,999,70.38700281545174,140,98,33.56164383561644,0.3424657534246575
157,999,93.45552030821041,2676,901,55.70923122403574,0.06183044530969561
82,999,81.06898569202727,665,262,39.66499237599785,0.15139310067174752
5,999,93.90606805002379,1212,414,41.73610637572451,0.10081185114909302
131,999,94.52483460038444,331,168,42.914610262436355,0.2554441087049783
56,999,82.84347790909577,1238,435,54.90592534212224,0.1262205180278672
207,999,69.18697016390729,1306,530,51.49867149758455,0.09716730471242369
180,999,59.9055526114827,561,263,37.26714031971581,0.14170015330690422
109,999,55.687331291522455,780,355,45.05999111242778,0.12692955242937404
32,999,54.04564376067119,831,396,50.24819908316962,0.1268893916241657
57,999,75.67497503893563,225,148,48.63112391930836,0.32858867513046186
132,999,81.27846158841359,747,343,48.67064980375054,0.14189693820335436
231,999,92.1342532958745,3177,804,47.7404278666736,0.05937864162521592
158,999,80.88470070737604,1770,551,55.33203814906394,0.10042112186762965
83,999,81.0855071032575,2435,668,50.9712013754567,0.07630419367583338
33,999,65.04075161020532,360,190,39.95067817509248,0.21026672723732884
181,999,59.00004662075197,649,294,50.13700749910725,0.1705340391126097
58,999,54.95553557447242,1302,522,53.10456738299605,0.10173288770688899
110,999,92.27571766573192,1996,774,51.70286544850499,0.06679956776292634
208,999,59.89035412075251,1230,559,56.51897788404064,0.10110729496250562
232,999,60.86268300570087,1002,416,43.30963678716245,0.10410970381529434
84,999,68.06809013867846,697,290,39.4485586682907,0.1360295126492783
6,999,86.45615950277487,2461,801,57.02455535783219,0.07119170456658201
159,999,75.60951812815729,2249,803,50.20697219657942,0.06252424931080874
182,999,62.70648074240358,156,83,23.22137404580153,0.2797755909132714
59,999,52.410302680012684,344,184,38.95194206714944,0.21169533732146434
209,999,52.29089385301881,106,75,32.47398843930637,0.4329865125240849
133,999,93.93152300608803,1246,499,54.566146492337985,0.10935099497462522
233,999,54.716717539871546,832,377,53.44533662754786,0.1417648186407105
34,999,76.68210962061778,2423,756,49.85715256252389,0.06594861450069298
85,999,94.78265750754599,1888,553,50.51218682689038,0.09134210999437681
210,999,81.33413208429803,647,277,41.86508650865086,0.15113749642112223
111,999,99.29675652418344,2170,646,46.15573111681795,0.07144850018083274
183,999,50.97241013086308,1055,401,52.08109119835291,0.12987803291359828
160,999,61.81207684686449,1370,538,46.46712220241632,0.08637011561787421
234,999,73.540671876936,868,376,47.9704571501337,0.12758100305886622
60,999,90.57457103452502,1526,464,60.85496263001096,0.13115293670260983
35,999,53.26129180372368,618,324,45.7065581617999,0.14106962395617254
112,999,69.40086045520214,904,412,40.13042624238852,0.0974039471902634
211,999,68.90883571631983,967,427,53.06071610962946,0.12426397215369897
161,999,67.50273716218668,204,129,38.82089552238806,0.30093717459215547
7,999,65.76478827619317,822,390,46.27972602739727,0.1186659641728135
134,999,53.81036578164635,999,422,55.869730728321116,0.13239272684436285
235,999,63.85253292618013,701,329,42.39504788197739,0.12886032790874588
184,999,50.885489495461364,456,200,37.0520313613685,0.1852601568068425
61,999,72.94050389083253,1579,580,51.510051029894846,0.08881043281016353
86,999,61.808651091125675,1708,553,50.29418660782015,0.09094789621667297
113,999,51.05462387485209,333,150,33.071577691619446,0.2204771846107963
212,999,54.38799402475367,680,323,69.20083807243341,0.2142440807196081
162,999,95.40113164125343,475,238,57.60148072504466,0.24202302825649016
236,999,51.45302277962781,1264,469,44.75589668889013,0.09542835114901947
8,999,72.2972592569598,631,278,50.961346473825664,0.1833141959490132
114,999,66.16629754381951,357,199,50.31543624161073,0.25284138814879764
36,999,65.07990172784214,1808,569,48.850260027497164,0.08585282957380873
62,999,74.74019595953546,1703,596,43.671926997846676,0.07327504529840047
185,999,66.47179456470666,1364,521,49.576209763376674,0.09515587286636598
237,999,92.8181716354686,1085,415,49.44869156130551,0.11915347364170002
213,999,84.89642366035427,2834,800,50.679311954971666,0.06334913994371458
63,999,63.150163540053484,90,53,36.486486486486484,0.6884242733299336
186,999,86.01756721528842,174,116,49.79605263157893,0.42927631578947356
115,999,83.2399594402273,1409,507,41.48880901130592,0.08183197043650083
37,999,82.61290878193078,460,199,46.73144876325088,0.2348314008203562
135,999,96.36838418753659,1463,587,49.220857767046105,0.08385154645152658
