sim,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
,187,116,30.381407471763687,0.2619086851014111
25,999,6.701663733243513,80,63,43.835616438356155,0.6958034355294628
100,999,1.4285017881756847,36,27,19.058823529411764,0.7058823529411765
75,999,24.521037300546425,310,189,45.24482109227871,0.23939058778983446
226,999,155.93788395272668,444,192,60.13910921293471,0.31322452715070165
26,999,13.824611637234895,254,142,38.725090036014414,0.2727119016620733
101,999,6.24109264213446,158,100,42.455782312925166,0.42455782312925167
200,999,102.62568487447825,1865,622,48.28252751981566,0.07762464231481617
125,999,130.94317490998566,4071,961,46.969482523586706,0.04887563217855016
150,999,76.87041231232537,1806,696,44.214781477063234,0.06352698488083798
76,999,1.8832380452700792,18,16,13.5,0.84375
126,999,140.65351990166485,202,92,30.6796992481203,0.3334749918273946
102,999,11.490781646215545,192,129,57.24223602484473,0.4437382637584863
201,999,6.1134936367980455,174,107,39.52480417754568,0.3693906932480905
77,999,3.8815509132055217,72,51,22.15384615384615,0.4343891402714931
127,999,1.683372874203796,23,19,14.297297297297296,0.7524893314366998
103,999,4.436623312435092,12,12,11.999999999999996,0.9999999999999997
27,999,216.7435542646859,7868,1554,51.53056851799749,0.03315995400128539
128,999,46.80567934483646,734,333,45.41099123398517,0.1363693430450005
202,999,19.219536615086334,386,209,42.42482915717541,0.20298961319222683
129,999,28.345377048146084,244,153,41.98589562764457,0.27441761848133706
130,999,1.3807530051847725,20,17,15.384615384615378,0.9049773755656104
131,999,10.012755227456973,148,94,44.702040816326516,0.4755536257056012
203,999,212.6491143296363,7739,1317,42.08777263147835,0.03195730647796382
204,999,6.638313456217607,107,72,35.445820433436545,0.4923030615755076
205,999,3.8572097127949907,4,3,2.6666666666666665,0.8888888888888888
206,999,62.275596587671465,934,404,52.76772320348414,0.13061317624624785
175,999,441.13227205737564,66148,2017,54.258541685608236,0.026900615610118115
1,1063,387.2501344879163,14613,1951,54.26317822375694,0.027813007803053274
176,999,11.520751827161769,223,145,65.34691195795008,0.45066835833069024
177,999,50.382421682732456,615,305,63.835443037974684,0.20929653455073666
178,999,3.789169225559393,90,62,24.25149700598802,0.3911531775159358
179,999,99.56043645741032,1520,501,42.644615895751045,0.0851189938038943
180,999,162.08788384745552,3344,785,46.452161775946294,0.05917472837700165
104,1018,894.6079794016126,197419,1000,51.411977483066316,0.051411977483066314
181,999,32.04698900183388,661,311,39.687619220637664,0.12761292353902787
207,1024,289.2269379215042,21194,1581,48.325761768323275,0.03056657923360106
2,1027,318.0793874990238,3044,488,42.46455610346282,0.08701753299889922
208,999,98.41576438668659,1046,393,44.545069619737795,0.1133462331291038
3,999,67.98146439424426,184,93,30.5009009009009,0.3279666763537731
182,999,64.04317721245907,1401,487,47.457651297178366,0.09744897596956544
151,1098,446.5524343282251,10866,1869,51.18712201415569,0.02738743820982113
209,999,8.304085939354495,206,131,43.5687885010267,0.3325861717635626
4,999,19.64665558558992,100,67,27.777777777777775,0.4145936981757877
5,999,102.60829909479317,1218,395,47.56714120815698,0.1204231422991316
6,999,123.1529297480927,1837,674,54.11518786382077,0.08028959623712281
7,999,98.96471840788199,2975,856,44.60213671983269,0.0521052999063466
8,999,2.019224347813117,12,12,11.999999999999996,0.9999999999999997
9,999,23.403230693582785,308,164,36.94080996884737,0.22524884127345957
10,999,34.53781821468843,557,260,48.06336173508908,0.18485908359649647
11,999,332.78326458493655,7542,1865,54.46994382721842,0.02920640419689996
12,999,4.411679819020607,98,67,36.10526315789473,0.5388845247446975
13,999,8.879056528963865,125,90,34.645232815964526,0.3849470312884947
152,1068,361.9442389602231,26409,1969,45.37743711648848,0.023045930480695014
153,999,2.1127910081201993,44,30,12.906666666666668,0.4302222222222223
154,999,1.6006581829319528,44,40,37.23076923076924,0.930769230769231
155,999,4.958210227712332,81,56,21.37133550488599,0.38163099115867843
156,999,14.003757851426853,182,111,31.426944971537004,0.28312563037420724
157,999,8.75773082160698,48,31,13.241379310344826,0.4271412680756395
158,999,54.51016123167735,1392,514,51.260952380952375,0.09972947934037427
132,1240,516.6338734353839,18000,680,57.866277462370846,0.08509746685642772
133,999,25.657193953928452,590,287,40.8376349131863,0.142291410847339
134,999,3.2856392563633734,68,49,30.42105263157895,0.6208378088077336
135,999,137.82730978024532,3067,1030,50.448028789170806,0.048978668727350294
136,999,2.2147078032748273,42,29,17.29411764705883,0.5963488843813389
137,999,1.1814806532508542,12,12,11.999999999999996,0.9999999999999997
138,999,128.55440619953927,3183,795,45.337335379851346,0.057028094817423075
183,1008,909.8907354988329,394620,3269,49.91559746254109,0.0152693782387706
184,999,7.198749256582864,195,130,52.44827586206897,0.403448275862069
78,1317,649.6410040832865,13348,1625,52.05936146974277,0.03203653013522632
185,999,16.062887751100416,51,43,35.630136986301345,0.8286078368907289
79,999,1.9721064718435968,20,19,18.181818181818173,0.9569377990430618
80,999,11.43728061174126,204,122,35.387755102040806,0.29006356641017056
186,999,5.715572604701603,48,40,33.882352941176464,0.8470588235294116
81,999,1.8482530405170017,36,29,23.142857142857146,0.7980295566502464
82,999,1.0586912040347178,38,35,32.81818181818181,0.9376623376623375
83,999,3.471845071148472,39,33,27.65454545454546,0.83801652892562
84,999,25.36995584323487,219,127,35.23952975753123,0.2774766122640254
187,999,325.76344780431833,4610,890,49.43705481969471,0.05554725260639855
85,999,115.29766088988362,3806,1038,55.558847218919475,0.05352490098161799
86,999,1.5026739501214297,21,18,15.206896551724142,0.8448275862068968
105,1208,708.3012340043632,80515,1429,40.55666553940883,0.028381151532126545
188,999,219.0660478075967,7716,1421,54.45552031083646,0.038321970662094626
87,999,15.927900642551638,250,152,40.16709511568124,0.2642572047084292
106,999,91.9406917939098,784,348,50.36512618813503,0.1447273741038363
227,1287,595.6326080632451,53439,1943,52.02720505280601,0.026776739605149775
228,999,1.5315051716297943,16,16,16.0,1.0
107,999,59.71169334475039,1371,538,46.21348314606741,0.08589866755774611
108,999,42.18665672195267,43,33,24.012987012987008,0.7276662731208184
88,999,207.89462789905093,8395,1507,47.452179873296615,0.03148784331340187
109,999,39.63279257729573,1043,480,55.16755413560526,0.11493240444917761
89,999,82.00688488046477,1461,588,54.65143252169906,0.09294461313214125
110,999,169.29082223085132,4172,1196,49.843884055646875,0.041675488340841865
90,999,2.214371317262384,42,33,23.83783783783785,0.7223587223587227
111,999,26.1847520262288,601,310,45.542932795359974,0.14691268643664507
91,999,3.7198420545189372,56,38,16.164948453608247,0.42539338035811175
28,1213,574.8648732371707,114600,2943,51.05106300444622,0.017346606525465925
112,999,106.88689030983457,2635,866,56.726157893446846,0.06550364652822961
159,999,542.1698812785827,203971,2339,46.52419739193927,0.019890635909337012
113,999,47.0685393759889,1106,506,54.409572102126155,0.10752879862080268
29,999,33.55385247662881,147,91,34.46411483253588,0.37872653662127337
160,999,37.97912636973743,824,345,46.327510917030565,0.13428264033921902
92,999,189.5788352471874,5986,1233,42.95550787009842,0.03483820589626798
161,999,66.90353942767483,395,188,48.651387589647655,0.25878397654067903
93,999,46.73582194461091,723,319,42.41208924949291,0.13295325783540096
162,999,1.5186704643395776,14,14,14.0,1.0
30,999,7.118779325103392,135,92,29.828150572831433,0.32421902796555907
163,999,143.71777227748504,2459,691,45.072349148373156,0.06522771222629979
31,999,12.263278490982007,48,41,33.882352941176464,0.8263988522238161
