sim,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
95995
117,999,10.646892828638837,468,165,46.720136518771334,0.2831523425380081
27,999,15.750348216331336,856,202,48.92081719855789,0.24218226335919749
45,999,1.7425004072625798,58,38,24.376811594202902,0.6414950419527079
63,999,3.1026544618918064,85,57,38.63636363636363,0.6778309409888357
72,999,8.408536105532562,375,150,49.67326033203815,0.3311550688802543
99,999,8.722690522627094,315,116,29.192409532215358,0.2516587028639255
81,999,10.297561605627244,466,165,40.03613569321534,0.24264324662554754
19,999,1.1976465598401054,55,37,20.03311258278146,0.5414354752103098
46,999,2.632707907060922,88,51,27.85611510791367,0.5461983354492876
28,999,13.514983528083016,759,196,52.75950178587783,0.2691811315606012
20,999,7.964882895494305,318,138,45.469424460431654,0.32948858304660616
73,999,24.500677143254386,2695,339,42.68776852412383,0.12592262101511456
126,999,26.92129721077309,2873,343,42.356887376777465,0.12348946757077978
47,999,2.564729571762941,57,43,37.344827586206904,0.868484362469928
64,999,26.80637970106961,2985,362,62.656725758928886,0.17308487778709636
29,999,9.804348447092279,431,156,38.15177654549189,0.24456267016340957
21,999,8.841670843433658,357,156,56.669186305024475,0.3632640147757979
0,999,33.345451688585605,6040,425,32.77706999502256,0.0771225176353472
127,999,15.573847856967198,863,215,44.72281270641926,0.20801308235543842
65,999,7.674300217893444,240,116,34.90909090909091,0.3009404388714733
1,999,1.833207800602032,55,33,13.325991189427313,0.4038179148311307
128,999,2.380681791947545,87,55,31.148148148148152,0.5663299663299665
66,999,3.3254330965246908,115,80,52.68924302788843,0.6586155378486054
2,999,1.1267354254134023,27,24,22.0909090909091,0.9204545454545459
54,999,37.313909292314435,9009,459,41.828642505696145,0.09112994009955587
129,999,6.846127753984134,244,113,25.312925170068027,0.22400818734573474
108,999,41.990138223459596,12703,487,51.23759919044152,0.10521067595573208
130,999,4.030119327137422,161,93,40.94944707740916,0.4403166352409587
55,999,12.907100368778684,554,188,49.64671627305079,0.2640782780481425
67,999,26.24665565661332,3115,372,60.77696629565371,0.1633789416549831
131,999,2.004928257951104,52,39,28.765957446808507,0.7375886524822695
68,999,4.494571051405527,112,65,20.496732026143786,0.31533433886375056
69,999,8.28058731937556,354,141,21.225609756097562,0.15053623940494726
132,999,20.599596547970428,1453,291,55.73266281249175,0.19152117804979985
70,999,2.266030325860694,61,36,21.022598870056495,0.5839610797237915
133,999,5.691815483664275,209,95,34.09914129586261,0.3589383294301327
22,999,42.3263611699509,14501,495,51.983236389624956,0.1050166391709595
134,999,1.4816739687577574,25,20,16.025641025641022,0.8012820512820511
135,999,3.9795441873915207,124,74,24.10031347962383,0.3256799118868085
136,999,9.031513224262893,430,174,82.84050179211471,0.4760948378857167
137,999,3.119262681214461,88,54,35.2,0.6518518518518519
56,999,48.31431457357091,26131,571,53.851062823004845,0.09431009250964072
30,999,46.429107224048494,22632,548,36.640524891875536,0.06686227170050281
23,999,35.584296487255685,7374,441,43.050291430933,0.09761970846016553
31,999,3.1279716912226725,86,54,29.349206349206348,0.543503821281599
82,999,50.897101222477794,32877,566,33.69959421016425,0.05953991909923012
32,999,2.611270493863661,57,32,12.841897233201582,0.40130928853754944
33,999,18.752849790078294,1263,251,49.85993811146188,0.19864517175881227
138,999,41.019657230469875,11999,495,40.138490000365216,0.0810878585865964
48,999,51.85164753261665,31931,586,48.63447109644323,0.08299397798027855
139,999,1.0302537574695327,52,40,24.142857142857142,0.6035714285714285
140,999,11.644115316569396,555,183,43.11056682995102,0.2355768679232296
49,999,14.24146080402691,704,207,43.315504282468105,0.2092536438766575
141,999,1.0704120052692105,25,19,13.888888888888888,0.7309941520467835
50,999,2.81265239705126,87,59,35.87203791469195,0.6080006426218975
142,999,1.0495485692637359,25,24,23.148148148148145,0.964506172839506
51,999,7.072244404666406,246,128,47.87658227848101,0.3740357990506329
143,999,2.2131401838912694,56,42,27.50877192982455,0.6549707602339179
144,999,3.166093388364951,86,55,27.804511278195484,0.5055365686944634
145,999,5.472724423750706,196,96,29.01510574018127,0.30224068479355487
146,999,3.2881456365530655,86,58,28.66666666666666,0.4942528735632183
52,999,42.08764476930529,14555,505,60.704866435154074,0.12020765630723579
57,999,59.18606531961558,71762,654,43.51356649198323,0.0665345053394239
147,999,44.07725464045778,19540,546,49.64634877671888,0.09092737871193934
58,999,3.39666075472082,87,52,18.597051597051596,0.35763560763560764
74,999,64.76565880824873,126510,680,29.16489805537232,0.04288955596378282
75,999,1.8065723263355884,28,19,11.529411764705884,0.606811145510836
59,999,38.39319831912247,9905,489,57.22888632098777,0.11703248736398317
76,999,25.841808678731184,2819,365,51.27835816561594,0.14048865250853682
60,999,29.07318763869275,3797,336,37.231354249250444,0.11080760193229298
77,999,33.319129987706226,5923,396,40.16915114701353,0.10143725037124629
78,999,2.1756416144377675,55,45,38.291139240506325,0.8509142053445851
34,999,57.87182965574692,57575,655,44.78764958043,0.06837809096248855
35,999,10.12753056092775,485,166,37.55787961041034,0.22625228680970083
153,999,23.732340125200817,1994,300,40.66973528088049,0.1355657842696016
154,999,5.389299069658253,158,94,45.55474452554744,0.484624941761143
53,999,58.35904248165663,69370,642,49.721686703865615,0.0774481101306318
162,999,28.253717213480027,3767,366,48.88466348124747,0.13356465432034828
61,999,59.08339734338266,75443,654,41.96999126502415,0.06417429857037332
36,999,70.79722849928409,212201,724,44.58583089248821,0.061582639354265487
37,999,1.1204352705034,27,19,16.2,0.8526315789473684
163,999,52.80272955610739,41446,596,52.74658157797059,0.08850097580196407
79,999,61.29894285517103,82064,658,42.4197252519566,0.06446766755616505
38,999,2.0670546034580863,88,60,44.000000000000014,0.7333333333333336
164,999,4.353473194116145,118,77,48.68531468531469,0.6322768140949959
80,999,19.019676481996655,1497,289,52.79048785658759,0.18266604794666985
165,999,9.537998742238234,339,153,56.69511593487913,0.37055631329986355
171,999,2.6671357110362957,57,39,18.35593220338983,0.4706649282920469
39,999,25.457030082258658,2784,337,30.29919782333349,0.08990859888229522
166,999,1.721134541952816,27,23,19.70270270270271,0.856639247943596
172,999,1.6821262009655993,25,24,23.148148148148145,0.964506172839506
40,999,8.398264251927959,277,124,34.67193854496159,0.279612407620658
167,999,4.96187280416108,165,85,32.52688172043011,0.38266919671094246
173,999,11.072739842790439,558,179,40.775798847564175,0.22779775892493953
174,999,1.0295001637561054,25,22,18.939393939393934,0.8608815426997243
168,999,12.321026278711997,642,193,44.423798232377685,0.23017512037501392
175,999,4.726368379292302,121,73,36.694235588972425,0.502660761492773
176,999,8.037760081222908,361,143,39.939013178056996,0.27929379844795105
169,999,28.139270376963484,3965,378,39.009225508854556,0.10319900928268401
41,999,37.14536129023373,9124,447,43.519210743127665,0.09735841329558761
170,999,5.204223434558872,166,91,36.35356200527704,0.39948969236568177
42,999,26.035691886524745,3178,346,37.82823198046354,0.10933015023255359
43,999,6.739312498445481,209,101,36.43119266055046,0.36070487782723226
44,999,12.470397707070031,573,186,33.45857535921736,0.17988481375923313
189,999,4.040127647449057,116,68,35.22513089005236,0.5180166307360642
180,999,37.92708335851325,9382,449,43.30295862645742,0.0964431149809742
190,999,13.594265818769186,617,190,43.462609886973404,0.2287505783524916
181,999,4.328068278514478,154,95,48.20325203252034,0.5074026529738983
182,999,3.883735546716668,87,54,24.495145631067956,0.4536138079827399
183,999,7.541843867226624,251,113,29.481048198408985,0.2608942318443273
191,999,29.9980385701698,4441,380,50.542082779157354,0.1330054809977825
184,999,14.883560177301552,872,218,34.291692973753044,0.15730134391629835
192,999,21.44533211342475,1695,290,44.49404531446005,0.15342774246365534
