sim,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
429646
63,999,1.4646470328441026,50,45,34.72222222222223,0.771604938271605
81,999,2.8544547843205446,75,58,44.291338582677156,0.7636437686668475
99,999,6.795188199192777,150,101,36.76470588235293,0.3640069889341874
72,999,11.31019957503992,275,177,49.72057856673242,0.2809072235408611
90,999,10.419990875257833,250,155,40.69010416666668,0.26251680107526887
126,999,16.19439526415479,425,239,50.411666201507124,0.21092747364647332
9,999,3.157878751160673,100,75,48.076923076923066,0.6410256410256409
108,999,37.877403798212995,970,471,52.04668658037394,0.11050251927892556
36,999,34.48321940678915,865,419,44.694164028433185,0.10666864923253744
117,999,37.10102328505963,966,437,37.39504688627074,0.0855721896711001
18,999,22.364806541927585,558,317,54.320307048150745,0.17135743548312538
54,999,43.65893542561856,1124,485,43.319709230558225,0.08931898810424377
0,999,58.44280400403332,1511,598,51.24735696168435,0.08569792134060929
45,999,83.73487271049643,2183,882,49.449409054591115,0.056065089631055685
28,999,7.99116917868074,200,126,37.664783427495294,0.298926852599169
91,999,5.897086395899211,125,91,43.76750700280113,0.48096161541539706
127,999,3.9274777123148636,100,74,37.87878787878788,0.511875511875512
37,999,58.473206310080414,1516,644,60.26473673169707,0.09357878374487123
100,999,1.1742967824775172,25,22,18.939393939393934,0.8608815426997243
73,999,51.86549290540618,1326,580,46.89736477115118,0.08085752546750204
10,999,2.930990681867961,50,35,16.891891891891895,0.4826254826254827
64,999,38.96141599814277,969,460,46.25651509926596,0.10055764152014339
82,999,28.4024787276208,714,373,45.779094827586206,0.12273215771470833
118,999,5.998312401147506,125,95,52.966101694915274,0.5575379125780555
55,999,5.305133169582577,125,91,46.09144542772863,0.5064994003047102
19,999,2.3876224869021074,50,37,22.72727272727273,0.6142506142506143
109,999,48.485782566845884,1242,547,46.493580083187645,0.08499740417401763
38,999,36.114886118345204,943,433,51.3749494482639,0.11864884399137159
46,999,3.525444480467413,75,54,22.233201581027664,0.411725955204216
128,999,9.136274823866271,225,152,49.390243902439025,0.32493581514762515
1,999,28.666320075845427,714,372,50.18665091553454,0.13491035192347994
92,999,6.553446013313964,150,91,29.92021276595744,0.3287935468786532
101,999,1.5581856215560184,50,39,27.77777777777778,0.7122507122507122
29,999,13.062893588780844,350,206,45.43768545994065,0.2205712886404886
74,999,13.72037323220786,350,195,40.53606882859034,0.207877276044053
56,999,2.238333041451608,75,57,40.46762589928056,0.7099583491101853
65,999,8.672324065590239,225,147,48.63112391930836,0.3308239722401929
20,999,2.2445378823132853,50,46,39.06250000000001,0.8491847826086958
11,999,37.5519836051966,966,468,50.8476460331299,0.10864881631010662
83,999,7.9953465026310875,175,121,48.2283464566929,0.3985813756751479
119,999,28.810115712290767,713,377,42.24790160392254,0.11206339947990064
47,999,1.1053216533936132,50,41,32.051282051282065,0.7817385866166358
110,999,1.2898580846527652,50,41,31.25,0.7621951219512195
39,999,20.20910299876922,537,297,42.88014869888475,0.14437760504675
93,999,1.3106763860224244,50,44,37.8787878787879,0.8608815426997249
30,999,2.072152670133195,75,56,31.77966101694915,0.5674939467312348
129,999,31.810307652928824,811,402,60.917013985366296,0.15153486066011515
102,999,30.49935296791268,767,366,41.061562085572696,0.1121900603430948
57,999,5.140685294000891,125,97,50.56634304207122,0.5213025055883631
21,999,2.7615273728373535,50,43,37.87878787878789,0.8809020436927416
66,999,17.23359307626577,450,258,47.55753875058713,0.18433154554491135
111,999,1.7153875812295272,25,21,16.025641025641022,0.763125763125763
75,999,67.46835444592796,1739,736,55.67130575652141,0.07564036108223018
2,999,85.95871431281638,2241,833,47.8580576917579,0.05745265029022557
40,999,5.349827416497624,125,80,25.489396411092986,0.31861745513866235
94,999,1.5849395514727944,25,23,21.55172413793103,0.9370314842578708
48,999,38.01499729065084,991,459,51.68031363468926,0.1125932758925692
130,999,11.040863693259167,275,177,43.387837062535866,0.24512902295218003
12,999,48.639784213991874,1247,554,54.429941545031326,0.0982489919585403
84,999,94.69555907876472,2446,927,51.9684172124455,0.05606085999185059
120,999,75.38411710741738,1945,770,49.243390651237256,0.06395245539121722
22,999,16.628475524976395,425,262,54.520072441895564,0.2080918795492197
31,999,47.40406750448795,1228,559,58.89642243399469,0.10536032635777225
103,999,37.986155080477864,972,458,49.715007366870125,0.10854805101936708
67,999,8.594041247553097,225,136,35.278745644599304,0.25940254150440667
41,999,3.9354526367718736,100,74,36.23188405797101,0.4896200548374461
76,999,2.361415755521376,75,52,23.73417721518987,0.4564264849074975
112,999,39.753961202324504,995,448,55.741512302235236,0.12442301853177508
3,999,4.5498906599797975,100,71,27.777777777777775,0.39123630672926446
58,999,78.9987632431173,2045,837,60.618721825218515,0.07242380146382141
131,999,3.3122515326621285,100,75,42.3728813559322,0.5649717514124294
32,999,1.7569798295502146,25,23,20.161290322580644,0.876577840112202
95,999,69.98366845456502,1804,700,41.979464423920334,0.05997066346274334
13,999,34.07508695797203,890,410,40.6914620363711,0.09924746838139292
23,999,21.50603717648779,560,289,40.642820114048725,0.1406325955503416
104,999,1.5665296181801793,50,43,32.05128205128206,0.7453786523553967
121,999,31.861606675688517,792,391,55.48062975411286,0.14189419374453419
49,999,37.62872991069555,976,443,39.52597510373444,0.08922342009872333
68,999,2.013193317222014,75,52,24.35064935064935,0.4682817182817182
85,999,77.91272416265036,1994,784,53.77672581692275,0.06859276252158514
77,999,16.070687309178307,425,241,38.43902958076186,0.15949804805295378
42,999,25.05554435534366,665,336,48.978292169675484,0.14576872669546276
113,999,22.672770003684217,585,320,55.24213075060535,0.17263165859564172
33,999,9.714675799579393,250,162,49.44620253164559,0.30522347241756537
59,999,39.40723283468081,1019,486,54.780321814824575,0.11271671155313699
4,999,34.78451656475769,870,432,50.90799031476998,0.11784257017307866
96,999,2.9078462860623056,75,63,44.99999999999998,0.714285714285714
24,999,1.8242075573553826,25,24,23.148148148148145,0.964506172839506
105,999,2.023756847601827,50,41,25.510204081632654,0.6222000995520159
122,999,6.841236038589174,150,105,36.88524590163933,0.35128805620608883
14,999,14.29276336969684,375,224,39.75826972010177,0.17749227553616861
69,999,2.704692282532592,50,43,34.722222222222236,0.80749354005168
114,999,5.016478654182225,150,106,54.08653846153843,0.5102503628447022
132,999,73.6152060924484,1902,764,47.139819134242,0.06170133394534293
86,999,11.671009995457233,300,178,35.62945368171021,0.20016547012196748
78,999,32.24349825667272,818,399,46.076573474728,0.1154801340218747
43,999,12.19854758807512,325,194,49.84662576687118,0.25694136993232564
50,999,98.33139996633605,2614,946,51.63447035531307,0.05458189255318506
25,999,4.089073278996422,100,74,27.027027027027025,0.36523009495982467
115,999,3.2833231051906973,100,76,28.248587570621467,0.3716919417187035
123,999,3.3167725371881596,75,58,35.377358490566024,0.6099544567338969
5,999,4.774949173607164,125,83,31.693711967545642,0.38185195141621253
60,999,19.478488863837352,505,255,40.43523069605201,0.15856953214138042
34,999,33.35875448776336,864,409,47.73602762501598,0.1167140039731442
106,999,8.732231679334797,200,137,44.64285714285715,0.32586027111574567
15,999,21.86260476666725,537,280,42.37604702424687,0.15134302508659597
70,999,13.14602581096845,350,213,52.261092150170654,0.24535724014164625
87,999,1.156469006768343,50,45,40.3225806451613,0.8960573476702511
133,999,11.95939686392389,275,172,47.894236858771386,0.27845486545797316
79,999,1.2532744191583678,25,21,18.93939393939393,0.9018759018759015
97,999,69.47256009793394,1797,730,47.001077068626735,0.0643850370803106
116,999,16.19080858594564,400,220,49.78220286247666,0.22628274028398482
6,999,1.1252792539226566,50,43,37.87878787878789,0.8809020436927416
71,999,2.449851458898789,75,54,32.89473684210526,0.6091617933723197
51,999,20.140602581228304,506,274,40.7830519273654,0.14884325520936276
61,999,16.916232279392954,400,226,46.865846514352675,0.2073710022758968
16,999,63.3454619735992,1631,704,52.0487781017042,0.07393292343992074
88,999,9.459847829211526,225,140,40.27446300715991,0.2876747357654279
26,999,39.328301379699695,1019,474,52.90472308554542,0.11161333984292282
44,999,77.94025341373681,2009,782,52.64155939012143,0.0673165721101297
35,999,36.3245358890693,944,441,41.69642522927194,0.094549717073179
80,999,1.269654748142291,50,35,18.65671641791045,0.5330490405117271
124,999,61.35101726347279,1610,683,45.68704173716864,0.06689171557418543
107,999,43.73701278892609,1096,498,45.90751356722465,0.09218376218318203
134,999,15.0127906376112,375,203,40.1212553495007,0.19764165196798375
98,999,1.483565988710149,50,42,34.72222222222223,0.8267195767195769
135,999,1.4290435218646735,25,21,13.888888888888888,0.6613756613756613
7,999,30.56956677582798,762,397,54.07375675172285,0.13620593640232456
62,999,10.576498935286951,250,166,55.40780141843973,0.33378193625566105
153,999,2.315634202715677,75,59,36.29032258064515,0.6150902132312738
17,999,1.1302106333752902,50,38,27.173913043478265,0.7151029748283754
89,999,2.080073065611605,75,58,30.405405405405396,0.5242311276794034
171,999,12.615294090522788,325,187,29.13793103448276,0.1558178130186244
52,999,43.508998697395384,1120,504,48.81313720912133,0.09685146271651057
189,999,3.306178532151463,100,78,44.24778761061946,0.5672793283412751
162,999,13.825897220918923,325,206,50.708113298127714,0.24615588979673647
207,999,16.71451079041683,400,232,38.2043935052531,0.16467410993643578
144,999,65.066436972808,1714,715,56.84809783660358,0.0795078291421029
198,999,24.97448143761909,636,321,41.726428718795134,0.12998887451338048
180,999,27.446581922175636,713,349,49.92330354512423,0.14304671502900926
136,999,1.230298710491486,50,38,29.069767441860463,0.7649938800489595
125,999,43.32936832310172,1121,510,43.339920675978625,0.08498023661956593
8,999,77.63838041455436,2036,815,50.50804171946583,0.06197305732449795
216,999,7.471061779970691,175,112,50.28735632183908,0.4489942528735632
190,999,14.162196239727262,350,217,52.62027491408935,0.2424897461478772
225,999,1.5050265457208754,25,23,21.55172413793103,0.9370314842578708
234,999,7.513642450097739,175,125,53.633975481611195,0.42907180385288957
154,999,13.300514808607804,350,218,49.27594529364442,0.22603644630112119
53,999,14.75758287733562,350,205,57.72855796418474,0.2816027217765109
145,999,1.566723176317973,50,39,20.83333333333334,0.5341880341880343
163,999,2.8172369098761116,50,38,19.230769230769234,0.5060728744939272
199,999,1.1542094520769204,50,43,36.764705882352956,0.8549931600547199
181,999,1.3642598410013498,25,19,10.964912280701753,0.5771006463527238
208,999,5.051116475561857,150,106,41.05839416058393,0.38734334113758423
172,999,68.74248370027145,1758,684,50.41867597637769,0.0737115145853475
217,999,1.423851665693647,50,38,29.069767441860463,0.7649938800489595
191,999,28.520920045126527,713,358,41.31401869158878,0.11540228684801335
235,999,5.87021470948132,150,100,28.054862842892764,0.28054862842892764
146,999,2.1521431081914044,50,37,22.321428571428577,0.6032818532818535
137,999,68.45040584113539,1766,739,47.93513879069196,0.06486486981149114
252,999,69.11363037970911,1801,726,52.187360223963445,0.07188341628645102
173,999,5.712706357326505,125,87,42.808219178082204,0.49204849629979547
243,999,60.5180013545495,1587,612,41.348344305626235,0.06756265409416051
164,999,1.242529211408536,50,41,29.76190476190477,0.7259001161440187
261,999,4.1182786437217676,125,87,42.34417344173443,0.4867146372613153
155,999,20.07562611130851,538,292,47.74727812603101,0.1635180757740788
226,999,46.85095036029023,1171,516,43.073378357154084,0.083475539451849
192,999,3.1192998300376047,75,54,21.887159533073927,0.40531776913099865
218,999,5.844760670211938,125,91,55.21201413427563,0.6067254300469849
182,999,46.548917489062504,1173,524,53.72414197024717,0.1025269884928381
147,999,3.7368429621857535,100,74,33.783783783783775,0.45653761869978077
209,999,93.39132198426762,2438,903,46.262075621487845,0.05123153446454911
236,999,5.228986872424892,150,107,60.48387096774191,0.565269822128429
174,999,4.0018941672880155,125,91,54.82456140350878,0.6024677077308658
200,999,67.69343453086886,1767,721,55.17093986888838,0.07652002755740414
253,999,1.9255314009077984,50,39,27.173913043478265,0.6967670011148274
156,999,5.168590064225097,125,81,34.04139433551199,0.42026412759891346
244,999,1.9261944121517842,25,22,16.89189189189189,0.7678132678132678
262,999,3.803680537841878,75,51,27.173913043478255,0.5328218243819266
138,999,21.45215180513842,561,297,51.36624775583483,0.172950329144225
193,999,1.7008587263870758,50,40,28.409090909090914,0.7102272727272728
165,999,30.710605709572608,763,392,52.91002453876216,0.1349745523948014
219,999,23.278725950240904,586,294,43.789339454220865,0.14894333147694172
227,999,37.690524258876614,968,450,43.164916159941036,0.09592203591098009
201,999,7.357364428735983,175,118,43.3168316831683,0.3670917939251551
175,999,1.6405715628800364,25,22,16.89189189189189,0.7678132678132678
210,999,8.61660773812484,225,146,42.08229426433915,0.288234892221501
237,999,1.5903008082581973,50,34,16.025641025641022,0.47134238310708887
254,999,15.311350465176405,375,217,47.07900903916972,0.21695395870585124
194,999,8.48141982241056,225,148,45.32229185317816,0.3062317017106632
183,999,48.39426962466452,1254,546,50.59900894523458,0.09267217755537469
139,999,2.587173152503457,75,66,45.731707317073145,0.6929046563192901
148,999,62.971505901722125,1609,678,47.803257196668945,0.07050627905113413
157,999,34.722835078425135,865,417,47.0492988744262,0.11282805485473908
220,999,1.6122525194117705,50,41,30.487804878048784,0.7436049970255801
166,999,17.14557799094192,450,244,36.433969053616394,0.14931954530170655
228,999,2.851658646381632,75,50,19.329896907216494,0.38659793814432986
263,999,85.98960383699088,2205,871,53.97152689126936,0.06196501365243325
176,999,1.695500717295173,25,23,21.55172413793103,0.9370314842578708
245,999,93.58940177275768,2415,925,52.75501343247131,0.057032446954023035
149,999,3.7396440462434843,100,73,30.674846625766868,0.4202033784351626
211,999,1.343447827018383,25,20,13.29787234042553,0.6648936170212765
195,999,2.279048911517563,50,40,29.76190476190477,0.7440476190476193
184,999,1.4727698673893628,50,38,22.321428571428577,0.5874060150375942
202,999,39.73505031475977,993,484,51.19407092051295,0.1057728738027127
238,999,23.412264753325093,588,310,51.80461492358406,0.16711166104381955
167,999,1.4234493582545904,25,20,15.243902439024385,0.7621951219512193
255,999,21.74301920923032,536,288,45.31482649842271,0.15734314756396775
140,999,19.766451695609337,483,261,45.36048998638926,0.17379498079076344
158,999,12.49191405694584,325,207,44.88950276243096,0.21685750126778242
264,999,2.129790692848337,75,51,29.145077720207254,0.5714721121609265
229,999,9.441221466485786,250,155,33.53004291845494,0.21632285753841896
150,999,1.5505833438448473,25,22,18.939393939393934,0.8608815426997243
168,999,14.413091624088844,375,209,41.71610797982793,0.19959860277429634
212,999,2.7156790436866802,50,40,19.841269841269845,0.49603174603174616
221,999,93.03216672457985,2407,898,51.20009367515929,0.05701569451576758
177,999,29.683591660352732,739,372,43.34637669656321,0.11652251800151402
196,999,18.923053557128686,475,259,45.70083046384444,0.17645108287198624
185,999,5.5568855861414255,150,90,29.373368146214098,0.3263707571801566
239,999,1.3374069266441944,25,23,20.161290322580644,0.876577840112202
203,999,3.6043711385082258,75,54,18.68770764119601,0.3460686600221483
246,999,70.00327287230935,1841,742,50.79172473737055,0.06845245921478511
141,999,1.575649485466373,50,41,22.727272727272734,0.5543237250554325
159,999,1.1265397790059248,25,21,18.93939393939393,0.9018759018759015
256,999,29.42033764548357,765,364,44.8413914642556,0.12319063589081208
265,999,3.793352567546781,100,71,34.48275862068965,0.4856726566294317
151,999,3.7813698911318077,75,57,28.266331658291453,0.495900555408622
169,999,2.51993614041309,50,35,21.929824561403507,0.6265664160401002
222,999,40.415395254344055,1046,498,52.001711026615965,0.10442110647914853
197,999,15.869276347411867,375,233,56.635118807893654,0.24306917943301998
240,999,3.077643923342702,100,75,43.47826086956521,0.5797101449275361
