sim,sim_clone,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
.666666666666668,0.5952380952380952
13,50,953,177,78,17.5906793935991,0.22552153068716793
91,50,953,176,52,15.139784946236558,0.2911497105045492
104,50,953,355,78,18.130484822327723,0.23244211310676569
0,50,953,355,87,17.525378945904606,0.20144113730924834
78,50,953,356,71,14.788331388564762,0.2082863575854192
65,50,953,357,77,13.434067671550542,0.1744684113188382
52,50,953,357,114,18.867357512953365,0.16550313607853828
26,50,953,356,84,14.550631458094145,0.17322180307254934
39,100,953,128,49,20.897959183673468,0.4264889629321116
117,100,953,128,39,17.31923890063425,0.44408304873421156
13,100,953,429,131,20.302371759514614,0.1549799370955314
91,100,953,428,80,15.453349080479162,0.19316686350598952
104,100,953,865,105,15.324628776241678,0.14594884548801598
39,150,953,234,63,15.734482758620686,0.24975369458128074
0,100,953,864,128,16.095907542369225,0.12574927767475957
78,100,953,864,107,15.837067209775968,0.1480099739231399
52,100,953,867,190,20.022081346722427,0.1053793755090654
65,100,953,866,114,13.2188105897698,0.11595447885762983
117,150,953,234,52,15.243875278396438,0.29315144766146994
26,100,953,866,123,15.600033282023546,0.12682953887824022
13,150,953,784,164,19.269421280331056,0.11749647122153083
91,150,953,784,94,15.230845475270094,0.16203027101351164
39,200,953,393,78,13.945733634311512,0.1787914568501476
117,200,953,393,65,17.239535662462327,0.2652236255763435
104,150,953,1585,131,15.835313620805941,0.12088025664737359
0,150,953,1582,161,16.61438168830824,0.10319491731868471
78,150,953,1584,125,15.748728957179978,0.12598983165743982
52,150,953,1586,249,21.609559973196337,0.08678538141845918
65,150,953,1588,136,12.812177376742675,0.09420718659369613
26,150,953,1586,156,15.303813487138301,0.0981013685072968
39,250,953,616,88,13.498968338669513,0.15339736748488084
13,200,953,1292,192,21.216940363007776,0.11050489772399884
91,200,953,1293,108,15.985858122256962,0.14801720483571262
117,250,953,616,81,19.197409693412933,0.23700505794336954
104,200,953,2604,141,14.93216591647802,0.10590188593246823
39,300,953,930,102,12.747988090675943,0.12498027539878376
78,200,953,2604,140,15.252527161076996,0.1089466225791214
0,200,953,2600,190,16.409917804760816,0.08636798844610956
52,200,953,2607,295,22.522323662452568,0.07634685987272057
65,200,953,2609,153,12.831913509845135,0.0838687157506218
117,300,953,930,88,18.42643487153266,0.20939130535832567
26,200,953,2605,162,15.982950169461985,0.09866018623124682
13,250,953,2009,222,22.60717186370994,0.10183410749418892
91,250,953,2011,119,16.601004897232016,0.1395042428338825
39,350,953,1380,110,13.524031360072719,0.12294573963702472
117,350,953,1380,94,17.404178318802433,0.18515083317874928
104,250,953,4050,154,14.878387718855846,0.0966129072652977
0,250,953,4044,219,17.286179669580473,0.07893232725835833
52,250,953,4053,330,21.91728653179291,0.06641601979331185
13,300,953,3026,240,22.320943475335667,0.09300393114723195
65,250,953,4057,169,13.193310862534016,0.07806692818067465
91,300,953,3029,131,17.316738545746237,0.1321888438606583
78,250,953,4048,151,15.476502333804943,0.10249339293910559
26,250,953,4052,178,16.304215796675745,0.0915967179588525
39,400,953,2017,121,13.986093969698949,0.11558755346858636
117,400,953,2017,103,17.57625990970557,0.17064330009422884
104,300,953,6099,166,14.79023111102275,0.08909777777724548
13,350,953,4468,263,22.687626433672616,0.08626473929153086
91,350,953,4471,139,17.369345251284027,0.12495931835456135
39,450,953,2919,133,14.06481107019232,0.10575045917437835
117,450,953,2918,112,17.385290118138045,0.15522580462623253
0,300,953,6091,237,17.105834982043618,0.07217651891157645
78,300,953,6096,158,15.509650643612748,0.0981623458456503
65,300,953,6108,184,13.297646408020576,0.07226981743489444
52,300,953,6102,372,21.445918672963945,0.057650319013343936
26,300,953,6102,190,16.011147566361213,0.08426919771769059
39,500,953,4198,141,14.021099429869857,0.0994404214884387
117,500,953,4195,116,17.73717312315112,0.15290666485475105
13,400,953,6512,280,22.632374336471166,0.08082990834453987
91,400,953,6518,144,17.05104840431595,0.1184100583633052
104,350,953,9002,177,14.71801978385384,0.0831526541460669
78,350,953,9000,168,15.089840438909432,0.08982047880303233
0,350,953,8993,253,17.33015211927485,0.06849862497737094
65,350,953,9016,198,13.421983398587138,0.06778779494235929
52,350,953,9007,404,21.362772982425742,0.052878150946598375
26,350,953,9009,203,16.095057758080987,0.07928599880828073
39,550,953,6009,146,13.917930724260385,0.09532829263192044
117,550,953,6004,122,17.658010418064773,0.14473779031200634
13,450,953,9407,301,23.079698459408633,0.07667673906780277
91,450,953,9420,149,16.74686261957677,0.11239505113809913
104,400,953,13120,186,14.797629345064538,0.07955714701647601
39,600,953,8578,153,13.856180758720221,0.0905632729328119
78,400,953,13118,176,15.047032292871714,0.08549450166404383
117,600,953,8568,130,17.21960592981798,0.132458507152446
0,400,953,13103,265,17.110863627733796,0.06456929670842942
65,400,953,13138,207,13.445508962631733,0.06495414957793108
52,400,953,13129,426,21.233886752614495,0.049844804583602104
26,400,953,13131,211,15.877243130538618,0.07524759777506454
13,500,953,13511,317,22.7537495666997,0.07177838980031451
91,500,953,13529,156,16.837490305284533,0.10793263016208034
39,650,953,12217,154,13.899848787839476,0.090258758362594
117,650,953,12204,135,17.18716935460419,0.12731236558966066
104,450,953,18956,192,14.708612642704226,0.07660735751408451
78,450,953,18952,182,15.2403402569052,0.0837381332796989
0,450,953,18934,277,16.839930535167625,0.06079397305114666
65,450,953,18979,212,13.42020370032225,0.06330284764302949
52,450,953,18968,453,20.850015044161218,0.04602652327629408
26,450,953,18970,218,15.944439619879414,0.07313963128385052
13,550,953,19329,333,23.489245697125167,0.07053827536674225
91,550,953,19355,162,16.73784077596992,0.10332000478993779
39,700,953,17374,159,13.927891424267935,0.08759680141049016
117,700,953,17356,140,16.97645169074856,0.12126036921963258
