sim,ct,Length,TotalAbundance,SpeciesRichness,Simpson,Simpson_e
099708572
65,999,219.42640509705882,958,114,16.813791587278324,0.14748939988840634
91,999,201.80259252185593,786,110,15.769756994078005,0.14336142721889095
78,999,49.13304627273744,100,40,9.025270758122742,0.22563176895306855
26,999,308.62701767234586,1118,113,12.662330820974148,0.11205602496437299
66,999,155.13329055314452,156,52,15.461245235069885,0.29733163913595934
105,999,84.6561839724858,85,37,13.018018018018019,0.3518383248112978
106,999,9.55623295063066,30,18,10.465116279069766,0.5813953488372092
107,1000,163.5422544856897,565,98,15.30834891862082,0.15620764202674306
108,999,234.37752484762234,1347,135,17.2061810698808,0.12745319311022815
52,999,823.2872303690822,229302,314,25.424427673457863,0.08096951488362376
27,1122,426.2956891083769,5627,195,15.032818251437257,0.07709137564839619
117,1151,451.95971535498063,5222,175,16.23560161419578,0.09277486636683302
79,1200,501.1674582140408,10503,242,15.771855347822761,0.06517295598273869
39,1236,547.3422669892094,7697,175,16.861749940159434,0.09635285680091106
0,1262,549.2646904233974,4283,128,18.79257377309491,0.146816982602304
53,1002,846.8157448029237,346516,355,18.567107510087126,0.05230171129602008
67,1251,546.3055785050436,16707,265,19.70473164709787,0.07435747791357687
68,999,260.11209847849494,1662,151,15.125803590007557,0.1001708847020368
69,999,296.9529125107611,1617,146,15.312876644939122,0.10488271674615837
1,1084,417.60498269787143,2589,148,15.021796765221989,0.10149862679204047
40,1107,408.27934105220584,3646,184,18.39905328719723,0.09999485482172407
92,999,885.9946189381881,895992,502,24.962408176390074,0.04972591270197226
41,999,251.67270012119522,359,78,14.369606422120636,0.18422572336052098
54,1107,420.76278417363307,5403,199,14.390996091237007,0.07231656327254778
55,999,94.01517838518615,190,66,11.929940515532056,0.18075667447775842
109,1321,611.8490511383502,23560,263,20.73873923690065,0.07885452181331046
110,999,116.94280344277925,116,47,16.29055690072639,0.3466075936324764
2,1059,436.55890723986175,1422,126,22.039062670299728,0.1749131957960296
42,1060,375.16557872851513,2774,158,13.69211114432535,0.08665893129319842
43,999,115.93951182338918,116,37,12.18840579710145,0.32941637289463377
118,1032,942.7089191226851,773044,364,34.91529149077369,0.09592113046915848
80,1224,522.3938007837545,13435,246,19.09769257619245,0.07763289665118882
13,1296,777.9247081632464,180763,363,18.456289530001314,0.05084377280992097
44,1000,835.0073065169838,133055,257,15.442501294472434,0.06008755367499002
81,1046,356.06369868743127,3357,188,14.872389451304732,0.07910845452821666
82,999,275.95044413153636,1824,149,13.305987937736965,0.08930193246803332
83,999,257.7853846780348,1208,127,14.201529867450413,0.1118230698224442
84,999,46.99495263785402,141,46,16.777215189873424,0.36472206934507445
93,1305,606.747983438699,15269,209,19.34608191871624,0.09256498525701551
111,1256,612.558005442001,8231,140,14.350501001367281,0.10250357858119487
112,1016,375.68207174441187,978,87,13.140682530087377,0.1510423279320388
3,1249,551.2471046720009,12576,242,18.870545270234473,0.07797745979435733
14,1231,514.4294004289176,12319,243,18.9250074293223,0.07788068900955679
119,1040,847.9959088095553,515734,459,29.36669381019634,0.06397972507668048
113,999,852.1335072373581,359913,361,29.58844201739673,0.08196244326148679
114,999,152.48033520797156,529,99,16.07634859539266,0.1623873595494208
115,999,196.89621743019947,767,103,14.3523628290517,0.13934332843739514
85,1329,620.7534407387028,26482,263,15.370965253896669,0.058444734805690755
86,999,203.4043466752616,292,62,16.216051730696083,0.26154922146284004
116,1051,375.79346465549014,1788,130,14.594585711024877,0.1122660439309606
130,999,142.48863880766396,357,68,14.134301874237549,0.20785738050349337
15,1131,848.9688795713101,158327,246,20.422724924347968,0.08301920700954458
16,999,224.0677880743853,641,97,12.595597927715275,0.12985152502799252
17,1000,295.3703376844226,2157,167,14.130408637419709,0.08461322537377071
70,1049,927.5530580803397,1771854,615,28.80760848752473,0.04684163981711338
71,999,186.38969954372075,1013,119,13.32496656321824,0.11197450893460706
72,999,107.63146405305541,108,43,10.107452339688042,0.23505703115553586
94,1368,719.6664004577145,113160,384,18.94137762173563,0.04932650422326987
95,999,229.57468406934427,1011,127,13.554363537508786,0.10672727194888808
96,999,215.47220212780982,310,65,14.613746958637467,0.22482687628673026
131,1363,650.5034518662773,49687,323,21.165357129130932,0.06552742145241774
18,1320,650.7238674978521,36548,267,21.191500454907146,0.07936891556144998
87,1376,656.6079210477238,39552,281,19.026370526005763,0.06770950365126606
97,1000,837.1071801402592,441370,442,29.882519008011705,0.06760750906789978
19,999,98.43606814770213,198,72,16.37593984962406,0.2274436090225564
73,1335,643.047225870293,35278,276,20.65200301667855,0.07482609788651648
74,999,203.00009113681108,803,120,17.064307830735437,0.14220256525612865
56,1064,984.2076586920342,3081240,757,47.08744987296568,0.062202707890311335
57,999,88.26229325927288,392,74,13.576957059551159,0.1834723926966373
58,1045,365.7404774396712,3604,185,17.296143899990145,0.09349266972967646
75,1255,569.3712798991264,4762,143,16.671673810276506,0.11658513154039514
76,999,311.51896995659894,1254,111,14.86703475399917,0.13393725003602855
20,1278,588.542670276197,24498,279,16.397827816251606,0.058773576402335506
98,1245,732.5349808207831,96084,335,19.049982551940424,0.056865619558031114
21,999,49.67615592831817,98,35,13.013550135501355,0.37181571815718156
22,999,209.25207682148377,613,87,12.443918270026824,0.14303354333364166
132,1295,781.1229948936736,135078,309,18.902589695136083,0.06117342943409736
88,1372,647.9034983036704,12342,155,17.69393098894839,0.11415439347708639
133,1118,420.0891077323569,2687,151,14.572989393159547,0.09650986353085793
28,2487,729.2847285468299,70781,268,22.18266193441855,0.08277112662096474
59,1000,924.1110804588509,1186227,477,22.66225654866738,0.04750997180014126
60,999,301.57245671657216,1078,123,17.249792186201162,0.1402422128959444
23,1220,517.7805859627426,12207,243,18.104610665609467,0.07450457064036818
89,1168,500.19462614836516,11078,239,18.789299467441417,0.0786163157633532
90,999,153.90114456738075,753,102,14.049830264885893,0.13774343396946953
29,999,863.8962255845129,430905,384,29.830354198102366,0.07768321405755825
134,1001,811.5922226822763,388505,475,23.233287870989106,0.04891218499155601
99,1387,672.606280072161,32221,251,22.936611270605344,0.09138092139683404
61,1000,824.6450064373685,482281,501,24.32383643307776,0.048550571722710094
62,999,34.72095571278511,105,41,12.716262975778545,0.3101527555067938
100,1150,543.8615368491745,4068,145,17.365970780767608,0.11976531572943178
63,1258,554.3870814780859,4449,141,14.820306340424672,0.10510855560584874
45,1028,989.0225019621246,6974792,1280,48.605367977571724,0.03797294373247791
30,1344,644.4993925322666,23397,232,19.761464099481874,0.08517872456673221
143,1337,738.0172066889903,104929,328,20.35765743614255,0.062066028768727285
31,999,286.7677678388551,1494,139,12.97046825424497,0.09331272125356094
144,999,94.25071392202733,417,84,11.914285714285713,0.14183673469387753
101,1200,516.8822290747437,12055,251,20.464287590200048,0.08153102625577709
145,999,283.7589057188768,932,107,12.655147294501585,0.11827240462151015
64,1063,379.71942690833635,988,101,15.386885245901636,0.1523453984742736
156,999,314.30588909433504,571,88,15.828001359289285,0.17986365181010552
77,1017,919.1899227673827,2146881,735,28.652822111725428,0.03898343144452439
135,1383,661.6676135075147,57623,313,19.313366145830322,0.06170404519434608
136,999,154.06272096289683,766,111,12.667990845891445,0.1141260436566797
146,1143,498.61132581041164,10080,249,18.153718722987772,0.07290650089553322
4,1144,967.062809174663,3373179,822,42.01086306933439,0.05110810592376447
5,999,222.77117791864976,1250,137,14.064412760135378,0.10265994715427283
147,1061,367.32887382837856,2640,161,16.672009032585244,0.10355285113406984
102,1315,598.0839033511271,7061,140,21.002301681145546,0.15001644057961105
157,1283,797.6046626193918,81300,222,19.81870984870143,0.08927346778694338
24,999,960.0572860325826,3102238,780,36.821490532722535,0.04720703914451607
158,999,97.17307148932754,196,57,11.265689149560117,0.19764366929052837
120,2956,678.2775926603672,67325,335,18.88680129594218,0.05637851133117069
121,999,112.21949717723916,390,75,11.989594828945293,0.15986126438593723
32,999,859.0303780257467,808909,538,24.388225039943666,0.045331273308445476
122,999,157.83484605377492,791,112,11.238499811398704,0.10034374831605986
33,999,249.2616173102922,358,72,17.38524145415084,0.24146168686320613
